Date,BCHAIN/DIFF,BCHAIN/AVBLS,BCHAIN/HRATE,BCHAIN/TOTBC
2016-04-29,178659257772.0,0.812847462025,1403229.58035675,15483925.0
2016-04-30,178659257772.0,0.757548506849,1296655.18185,15490925.0
2016-05-01,178659257772.0,0.6257176,1376585.98073,15494800.0
2016-05-02,178659257772.0,0.751085471338,1394348.38048107,15495100.0
2016-05-03,178659257772.0,0.778229668874,1341061.18123,15502500.0
2016-05-04,178659257772.0,0.70704945508982,1492041.57911,15506275.0
2016-05-05,178659257772.0,0.706327083333,1385467.1806054,15510550.0
2016-05-06,178659257772.0,0.685889277778,1438754.37986,15514600.0
2016-05-07,178659257772.0,0.646522553333333,1332179.98135,15517375.0
2016-05-08,178659257772.0,0.584654595092,1447635.57973513,15522500.0
2016-05-09,178659257772.0,0.637889537572,1536447.57849,15526825.0
2016-05-10,178659257772.0,0.726908981012658,1403229.58036,15528450.0
2016-05-11,190502504490.88,0.813015774436,1284309.11258538,15534100.0
2016-05-12,194254820283.0,0.779993971223,1342247.86954,15537575.0
2016-05-13,194254820283.0,0.76269390131579,1467781.84295,15539600.0
2016-05-14,194254820283.0,0.812342930556,1390530.16700974,15544975.0
2016-05-15,194254820283.0,0.777696956835,1342247.86954,15548450.0
2016-05-16,194254820283.0,0.906763574468085,1361560.78853,15550675.0
2016-05-17,194254820283.0,0.867932744681,1361560.78853037,15555500.0
2016-05-18,194254820283.0,0.874331733766,1487094.76194,15559325.0
2016-05-19,194254820283.0,0.955482475,1168431.59867,15561800.0
2016-05-20,194254820283.0,0.781658288591,1438812.46447535,15566050.0
2016-05-21,194254820283.0,0.891297453901,1361560.78853,15569575.0
2016-05-22,194254820283.0,0.603581788043478,1776788.54673,15572925.0
2016-05-23,194254820283.0,0.644258265193,1747819.1682553,15578675.0
2016-05-24,194770865921.0,0.849967387755,1456454.92276,15582350.0
2016-05-25,199312067531.0,0.870538463768116,1377192.06982,15584025.0
2016-05-26,199312067531.0,0.823084058394,1357376.35658448,15589175.0
2016-05-27,199312067531.0,0.948130618705,1377192.06982,15592650.0
2016-05-28,199312067531.0,0.863364751879699,1317744.93011,15595100.0
2016-05-29,199312067531.0,0.68007829932,1456454.92275853,15599650.0
2016-05-30,199312067531.0,0.892476613793,1436639.20952,15603250.0
2016-05-31,199312067531.0,0.867019984251968,1258297.79041,15606225.0
2016-06-01,199312067531.0,0.840414423611,1426731.35290631,15610000.0
2016-06-02,199312067531.0,0.826838398551,1367284.2132,15613450.0
2016-06-03,199312067531.0,0.832558443661972,1406915.63967,15617000.0
2016-06-04,199312067531.0,0.840556008403,1179034.93747119,15617375.0
2016-06-05,199312067531.0,0.613488467836,1694243.48158,15624225.0
2016-06-06,199312067531.0,0.7054571,1684335.62496,15628425.0
2016-06-07,199312067531.0,0.802703760563,1406915.6396715,15631975.0
2016-06-08,196422606560.0,0.802240027778,1403462.33971,15635575.0
2016-06-09,196061423939.0,0.720621090909091,1608133.93092,15639500.0
2016-06-10,196061423939.0,0.822652541667,1403462.33970866,15643300.0
2016-06-11,196061423939.0,0.696120801282,1520417.53468,15647200.0
2016-06-12,196061423939.0,0.830047534246575,1422954.8722,15650600.0
2016-06-13,196061423939.25,0.915602751553,1569148.86592427,15654875.0
2016-06-14,196061423939.0,0.95,1296253.41,15658175.0
2016-06-15,196061423939.0,0.917150355263158,1500925.0,15661675.0
2016-06-16,196061423939.0,0.95,1452193.67094854,15665700.0
2016-06-17,196061423939.0,0.93,1452193.67,15669425.0
2016-06-18,196061423939.0,0.867727898734177,1549656.33,15672725.0
2016-06-19,196061423939.0,0.72,1725089.1258919,15677800.0
2016-06-20,196061423939.0,0.78,1598387.66,15681900.0
2016-06-21,206307449112.0,0.914910006711409,1551383.97,15683900.0
2016-06-22,209453158595.0,0.94,1343144.51552102,15688850.0
2016-06-23,209453158595.0,0.91,1457676.21,15692350.0
2016-06-24,209453158595.0,0.942676705426357,1353556.48,15695000.0
2016-06-25,209453158595.0,0.79,1728387.51609681,15699625.0
2016-06-26,209453158595.0,0.76,1530560.02,15703275.0
2016-06-27,209453158595.0,0.777207469387755,1530560.02,15706025.0
2016-06-28,209453158595.0,0.76,1551383.97529172,15710650.0
2016-06-29,209453158595.0,0.76,1520148.05,15714300.0
2016-06-30,209453158595.0,0.79751048,1561795.94,15717325.0
2016-07-01,209453158595.0,0.75,1634679.7592,15721925.0
2016-07-02,209453158595.0,0.69,1551383.97,15725650.0
2016-07-03,209453158595.0,0.614648811688312,1603443.84,15728550.0
2016-07-04,209557682217.146,0.73,1601825.83564846,15733275.0
2016-07-05,213398925331.0,0.78,1538177.12,15736900.0
2016-07-06,213398925331.0,0.797548,1485136.53,15739750.0
2016-07-07,213398925331.0,0.82,1463920.30012906,15743825.0
2016-07-08,213398925331.0,0.77,1538177.12,15747450.0
2016-07-09,213398925331.0,0.658053181208053,1580609.59,15750450.0
2016-07-10,213398925331.0,0.58,1654866.42623285,15752537.5
2016-07-11,213398925331.0,0.79,1516960.89,15754325.0
2016-07-12,213398925331.0,0.775825874125874,1516960.89,15755987.5
2016-07-13,213398925331.0,0.81,1379055.35519404,15757725.0
2016-07-14,213398925331.0,0.79,1506352.77,15759487.5
2016-07-15,213398925331.0,0.790217274074074,1432095.94,15761175.0
2016-07-16,213398925331.0,0.68,1665474.54434972,15761512.5
2016-07-17,213398925331.0,0.7,1580609.59,15765000.0
2016-07-18,213402065458.0,0.819096189189189,1581302.69,15766850.0
2016-07-19,213492501107.0,0.86,1358434.53362342,15767062.5
2016-07-20,213492501107.0,0.79,1591915.46,15770325.0
2016-07-21,213492501107.0,0.809272631578947,1411498.38,15771987.5
2016-07-22,213492501107.0,0.86,1369047.30341735,15772587.5
2016-07-23,213492501107.0,0.82,1390272.84,15775237.5
2016-07-24,213492501107.0,0.791551411290322,1337208.99,15776787.5
2016-07-25,213492501107.0,0.91,1400885.61279915,15778137.5
2016-07-26,213492501107.0,0.92,1369047.3,15780037.5
2016-07-27,213492501107.0,0.9217874453125,1358434.53,15781637.5
2016-07-28,213492501107.0,0.87,1453949.46176882,15783337.5
2016-07-29,213492501107.0,0.82,1560077.15,15783687.5
2016-07-30,213492501107.0,0.870160470588235,1262919.6,15786662.5
2016-07-31,213492501107.0,0.79,1634366.54826568,15788587.5
2016-08-01,213492501107.0,0.81,1623753.77,15789212.5
2016-08-02,210798472403.0,0.859341909090909,1555605.72,15792425.0
2016-08-03,201893210853.0,0.79,1686075.87924624,15794500.0
2016-08-04,201893210853.0,0.78,1535533.39,15794750.0
2016-08-05,201893210853.0,0.701046035502959,1696112.04,15798525.0
2016-08-06,201893210853.0,0.61,1676039.71329835,15800250.0
2016-08-07,201893210853.0,0.76,1485352.56,15802450.0
2016-08-08,201893210853.0,0.839246162162162,1495388.72,15804300.0
2016-08-09,201893210853.0,0.88,1254520.74348679,15805787.5
2016-08-10,201893210853.0,0.83,1525497.22,15807737.5
2016-08-11,201893210853.0,0.860473213333333,1505424.89,15809612.5
2016-08-12,201893210853.0,0.8,1495388.72623625,15811287.5
2016-08-13,201893210853.0,0.66,1645931.21,15813512.5
2016-08-14,201893210853.0,0.639753122699387,1645931.21,15815550.0
2016-08-15,203483855226.699,0.8,1577645.90337332,15816812.5
2016-08-16,217375482757.0,0.92,1469587.96,15819062.5
2016-08-17,217375482757.0,0.949801211382114,1329112.64,15820600.0
2016-08-18,217375482757.0,0.79,1664092.25424309,15822362.5
2016-08-19,217375482757.0,0.79,1664092.25,15824450.0
2016-08-20,217375482757.0,0.714048735483871,1685703.84,15826387.5
2016-08-21,217375482757.0,0.61,1761344.39897158,15827900.0
2016-08-22,217375482757.0,0.78,1718121.22,15830400.0
2016-08-23,217375482757.0,0.828971619047619,1588451.69,15832237.5
2016-08-24,217375482757.0,0.75,1653286.46038437,15833500.0
2016-08-25,217375482757.0,0.86,1404753.2,15835762.5
2016-08-26,217375482757.0,0.844412340909091,1426364.78,15837412.5
2016-08-27,217375482757.0,0.68,1556034.31565588,15839062.5
2016-08-28,217375482757.0,0.6,1642480.66,15841112.5
2016-08-29,218441791495.0,0.808922046979866,1635101.52,15842975.0
2016-08-30,220755908330.0,0.78,1810682.89469399,15844600.0
2016-08-31,220755908330.0,0.83,1481467.82,15846700.0
2016-09-01,220755908330.0,0.849244964285714,1547310.83,15848450.0
2016-09-02,220755908330.0,0.72,1678996.86598897,15850175.0
2016-09-03,220755908330.0,0.76,1382703.3,15851937.5
2016-09-04,220755908330.0,0.579355497206704,1964316.59,15854175.0
2016-09-05,220755908330.0,0.88,1536337.00155853,15855700.0
2016-09-06,220755908330.0,0.86,1492441.65,15857625.0
2016-09-07,220755908330.0,0.809331835526316,1668023.03,15859525.0
2016-09-08,220755908330.0,0.81,1580232.34446021,15861225.0
2016-09-09,220755908330.0,0.81,1569258.5,15863100.0
2016-09-10,220755908330.0,0.646603348387097,1700944.53,15865037.5
2016-09-11,220755908330.0,0.59,1799709.05896857,15866787.5
2016-09-12,224586991480.0,0.69,1829872.71,15869125.0
2016-09-13,225832872179.0,0.780871266666667,1863551.35,15871187.5
2016-09-14,225832872179.0,0.76,1751289.22289128,15872362.5
2016-09-15,225832872179.0,0.75,1728836.79,15875062.5
2016-09-16,225832872179.0,0.774627057553957,1571669.81,15876800.0
2016-09-17,225832872179.0,0.75,1829872.71366204,15877900.0
2016-09-18,225832872179.0,0.67,1627800.88,15880650.0
2016-09-19,225832872179.0,0.835041233082707,1493086.32,15882312.5
2016-09-20,225832872179.0,0.78,1717610.58398952,15883400.0
2016-09-21,225832872179.0,0.71,1863551.35,15886275.0
2016-09-22,225832872179.0,0.762582106382979,1582896.02,15888037.5
2016-09-23,225832872179.0,0.8,1526764.96354624,15888937.5
2016-09-24,225832872179.0,0.63,1874777.56,15891812.5
2016-09-25,234688749068.0,0.570905935135135,2230413.26,15894125.0
2016-09-26,241227200229.0,0.77,1834694.78230379,15894500.0
2016-09-27,241227200229.0,0.76,2026558.28,15898125.0
2016-09-28,241227200229.0,0.782306155405405,1774737.43,15899975.0
2016-09-29,241227200229.0,0.83,1714780.09064995,15900012.5
2016-09-30,241227200229.0,0.84,1702788.62,15903537.5
2016-10-01,241227200229.0,0.711277044585987,1882660.65,15905500.0
2016-10-02,241227200229.0,0.71,1690797.15231918,15905525.0
2016-10-03,241227200229.0,0.86,1822703.31,15909150.0
2016-10-04,241227200229.0,0.823938892405063,1894652.12,15911050.0
2016-10-05,241227200229.0,0.78,2002575.35061917,15913212.5
2016-10-06,241227200229.0,0.82,1930626.53,15915225.0
2016-10-07,241227200229.0,0.867495489510489,1726771.55,15916587.5
2016-10-08,250540187707.846,0.76,2171858.80432592,15919125.0
2016-10-09,258522748404.0,0.68,2056197.68,15921125.0
2016-10-10,258522748404.0,0.858421758064516,1606404.44,15922112.5
2016-10-11,258522748404.0,0.92,1786321.73846925,15924412.5
2016-10-12,258522748404.0,0.86,1863429.15,15926212.5
2016-10-13,258522748404.0,0.9120396875,1644958.14,15927662.5
2016-10-14,258522748404.0,0.85,1747768.03188358,15929512.5
2016-10-15,258522748404.0,0.78,1824875.44,15931287.5
2016-10-16,258522748404.0,0.758897684615384,1670660.61,15932912.5
2016-10-17,258522748404.0,0.92,1606404.44106947,15933212.5
2016-10-18,258522748404.0,0.84,1991941.5,15936412.5
2016-10-19,258522748404.0,0.807401744,1619255.67,15937975.0
2016-10-20,258522748404.0,0.97,1722065.56082647,15938712.5
2016-10-21,258522748404.0,0.79,2107602.62,15941700.0
2016-10-22,257535264828.0,0.793872953020134,1878507.28,15943562.5
2016-10-23,253618246641.0,0.79,1815470.12498659,15944212.5
2016-10-24,253618246641.0,0.88,1802862.69,15947150.0
2016-10-25,253618246641.0,0.943928338129497,1752432.96,15948887.5
2016-10-26,253618246641.0,0.97,1752432.967869,15949725.0
2016-10-27,253618246641.0,0.97,2042403.89,15952637.5
2016-10-28,253618246641.0,0.816514105263158,1916329.57,15954537.5
2016-10-29,253618246641.0,0.77,1878507.28210418,15955250.0
2016-10-30,253618246641.0,0.62,2130655.91,15958500.0
2016-10-31,253618246641.0,0.810984272108844,1853292.41,15960337.5
2016-11-01,253618246641.0,0.85,1815470.12498659,15960800.0
2016-11-02,253618246641.0,0.9,1676788.37,15963800.0
2016-11-03,253618246641.0,0.832612522580645,1966759.3,15965737.5
2016-11-04,253618246641.0,0.95,1462462.04512809,15966300.0
2016-11-05,253967917208.0,0.79,1885928.48,15969025.0
2016-11-06,254620187304.0,0.730788666666667,1949214.67,15970937.5
2016-11-07,254620187304.0,0.88,1847956.77194818,15971812.5
2016-11-08,254620187304.0,0.86,2139073.24,15974875.0
2016-11-09,254620187304.0,0.891798598639455,1860614.01,15976712.5
2016-11-10,254620187304.0,0.8,2126416.01155681,15977337.5
2016-11-11,254620187304.0,0.75,2063129.82,15980850.0
2016-11-12,254620187304.0,0.710403196428572,2126416.01,15982875.0
2016-11-13,254620187304.0,0.77,1809985.0574561,15984725.0
2016-11-14,254620187304.0,0.79,2177044.96,15986875.0
2016-11-15,254620187304.0,0.854411583333334,1974529.15,15988387.5
2016-11-16,254620187304.0,0.79,2177044.96421293,15990962.5
2016-11-17,254620187304.0,0.89,2012500.86,15992950.0
2016-11-18,272434584595.99997,0.932392641891892,2073243.13,15993900.0
2016-11-19,281800917193.0,0.85,1989192.73972682,15996575.0
2016-11-20,281800917193.0,0.9,1807083.54,15998175.0
2016-11-21,281800917193.0,0.922492992805755,1961175.94,15999412.5
2016-11-22,281800917193.0,0.95,1877125.54312249,16001587.5
2016-11-23,281800917193.0,0.95,2059234.73,16003425.0
2016-11-24,281800917193.0,0.951714067901234,2297377.53,16004975.0
2016-11-25,281800917193.0,0.94,2129276.73548223,16007350.0
2016-11-26,281800917193.0,0.94,2157293.53,16009262.5
2016-11-27,281800917193.0,0.821504368055555,2017209.53,16010512.5
2016-11-28,281800917193.0,0.9,2297377.53038872,16013112.5
2016-11-29,281800917193.0,0.9,2115268.33,16014975.0
2016-11-30,281800917193.0,0.912247464788732,1989192.73,16016037.5
2016-12-01,281800917193.0,0.89,2045226.33802898,16018575.0
2016-12-02,286179638739.0,0.97,2052749.31,16020362.5
2016-12-03,286765766820.0,0.880861970930233,2451895.01,16021562.5
2016-12-04,286765766820.0,0.85,2109770.13119712,16024362.5
2016-12-05,286765766820.0,0.88,2166790.94,16026262.5
2016-12-06,286765766820.0,0.962761093333333,2138280.53,16027087.5
2016-12-07,286765766820.0,0.88,2494660.6281047,16030312.5
2016-12-08,286765766820.0,0.85,2238066.96,16032275.0
2016-12-09,286765766820.0,0.9303238,1924452.48,16032662.5
2016-12-10,286765766820.0,0.89,1881686.8737704,16035612.5
2016-12-11,286765766820.0,0.8,2223811.75,16039900.0
2016-12-12,286765766820.0,0.806014641025641,2223811.75,16038212.5
2016-12-13,286765766820.0,0.81,2537426.23887221,16042125.0
2016-12-14,286765766820.0,0.9,1981473.29,16043725.0
2016-12-15,308312273901.0,0.955426385826771,1958064.63,16045450.0
2016-12-16,310153855703.0,0.96,2050571.62855749,16047112.5
2016-12-17,310153855703.0,0.81,2235585.61,16048912.5
2016-12-18,310153855703.0,0.861416375886525,2173914.28,16049250.0
2016-12-19,310153855703.0,0.91,2343510.43263714,16052562.5
2016-12-20,310153855703.0,0.97,2127660.78,16054287.5
2016-12-21,310153855703.0,0.963965635220126,2451435.25,16054812.5
2016-12-22,310153855703.0,0.91,2451435.25519279,16058262.5
2016-12-23,310153855703.0,0.88,2343510.43,16060162.5
2016-12-24,310153855703.0,0.854889503649635,2112242.95,16060375.0
2016-12-25,310153855703.0,0.64,2574777.90954212,16063937.5
2016-12-26,310153855703.0,0.85,2189332.11,16065712.5
2016-12-27,310153855703.0,0.876639070512821,2405181.75,16065925.0
2016-12-28,312083434211.183,0.86,2589949.6705277,16069712.5
2016-12-29,317688400354.0,0.94,2368856.4,16071512.5
2016-12-30,317688400354.0,0.871707828025477,2479403.03,16073550.0
2016-12-31,317688400354.0,0.8,2337271.65389085,16075400.0
2017-01-01,317688400354.0,0.69,2463610.66,16077050.0
2017-01-02,317688400354.0,0.944877641509434,2526780.16,16079337.5
2017-01-03,317688400354.0,0.9,2589949.6705277,16081387.5
2017-01-04,317688400354.0,0.98,2432025.91,16082562.5
2017-01-05,317688400354.0,0.984196892857143,2210932.64,16085050.0
2017-01-06,317688400354.0,0.98,2542572.54240829,16087062.5
2017-01-07,317688400354.0,0.98,2195140.26,16088087.5
2017-01-08,317688400354.0,0.810419437125748,2637326.79,16090875.0
2017-01-09,317688400354.0,0.92,2147763.14141322,16092575.0
2017-01-10,319489481520.0,0.95,2679581.83,16093612.5
2017-01-11,336899932795.0,0.923016352941176,2562350.13,16096487.5
2017-01-12,336899932795.0,0.8,2897297.86405773,16098637.5
2017-01-13,336899932795.0,0.84,2528855.36,16099162.5
2017-01-14,336899932795.0,0.742766639534884,2880550.47,16102662.5
2017-01-15,336899932795.0,0.67,2796813.54507307,16104712.5
2017-01-16,336899932795.0,0.75,2830308.31,16106862.5
2017-01-17,336899932795.0,0.900242,2646087.06,16108837.5
2017-01-18,336899932795.0,0.89,2528855.36111398,16110287.5
2017-01-19,336899932795.0,0.834368741379,2914045.25056,16112887.5
2017-01-20,336899932795.0,0.722272793650793,3165256.04802,16115250.0
2017-01-21,336899932795.0,0.693088834254,3031276.95603728,16115837.5
2017-01-22,339477557142.0,0.674559781609,3398969.89226,16119687.5
2017-01-23,392963262344.0,0.908683579710145,2715269.05187,16121362.5
2017-01-24,392963262344.0,0.973657704698,2910612.14912321,16123275.0
2017-01-25,392963262344.0,0.987908926667,2930146.45885,16125137.5
2017-01-26,392963262344.0,0.993137709677419,3066886.62693,16126862.5
2017-01-27,392963262344.0,0.837679805882,3320832.65336205,16129200.0
2017-01-28,392963262344.0,0.877465684211,2969215.0783,16131100.0
2017-01-29,392963262344.0,0.862491646706587,3262229.72419,16132375.0
2017-01-30,392963262344.0,0.955701965753,2852009.21994623,16134987.5
2017-01-31,392963262344.0,0.959546324138,2832474.91022,16136800.0
2017-02-01,392963262344.0,0.962289427083333,3750587.46733,16137962.5
2017-02-02,392963262344.0,0.913956592357,3066886.62692848,16141162.5
2017-02-03,392963262344.0,0.970819201342,2910612.14912,16143025.0
2017-02-04,393567551403.0,0.952156423611111,3043000.84287,16143512.5
2017-02-05,422170566883.0,0.957944603774,3336807.82080216,16146812.5
2017-02-06,422170566883.00006,0.97920132,2623276.58868,16148375.0
2017-02-07,422170566883.00006,0.945680754966887,3168918.11913,16149037.5
2017-02-08,422170566883.0,0.961128719178,3063987.05557934,16152087.5
2017-02-09,422170566883.00006,0.956030319527,3546669.9479,16154200.0
2017-02-10,422170566883.00006,0.967545204081633,3105959.481,16154562.5
2017-02-11,422170566883.0,0.963661302158,2917083.5666132,16157775.0
2017-02-12,422170566883.00006,0.867444907801,2959055.99203,16159525.0
2017-02-13,422170566883.00006,0.910462159509203,3420752.67164,16160100.0
2017-02-14,422170566883.0,0.884733266272,3546669.94789663,16163675.0
2017-02-15,422170566883.00006,0.940088316547,2917083.56661,16165412.5
2017-02-16,422170566883.00006,0.973947523178808,3189904.33184,16165662.5
2017-02-17,422170566883.0,0.969075198675,3168918.11912658,16169187.5
2017-02-18,432944392643.0,0.962217342105,3330515.74407,16171075.0
2017-02-19,440779902286.0,0.930882358208955,2936112.56385,16171200.0
2017-02-20,440779902286.0,0.951329385135,3242870.59291391,16174600.0
2017-02-21,440779902286.0,0.949667442029,3023757.71501,16176325.0
2017-02-22,440779902286.0,0.977160297101449,3045669.0028,16176750.0
2017-02-23,440779902286.0,0.96071238,3286693.16849383,16179925.0
2017-02-24,440779902286.0,0.971672168675,3637273.77313,16181962.5
2017-02-25,440779902286.0,0.966332389221557,3659185.06092,16182300.0
2017-02-26,440779902286.0,0.921750853933,3900209.22661268,16186275.0
2017-02-27,440779902286.0,0.945149270833,3155225.44175,16187875.0
2017-02-28,440779902286.0,0.968234019607843,3352427.03186,16189987.5
2017-03-01,440779902286.0,0.979145951389,3155225.44175408,16191787.5
2017-03-02,440779902286.0,0.95561233121,3440072.18302,16193387.5
2017-03-03,445545600358.0,0.985290046357615,3458650.32319,16195637.5
2017-03-04,460769358090.0,0.986085268657,3069265.84971519,16197287.5
2017-03-05,460769358090.00006,0.983301312925,3367030.44708,16198900.0
2017-03-06,460769358090.00006,0.965532563380282,3252505.60194,16200900.0
2017-03-07,460769358090.0,0.974861771242,3504460.26124197,16202812.5
2017-03-08,460769358090.00006,0.979427084507,3252505.60194,16204475.0
2017-03-09,460769358090.00006,0.991798216216216,3389935.4161,16206437.5
2017-03-10,460769358090.0,0.991821346154,3573175.16832514,16208387.5
2017-03-11,460769358090.00006,0.997576389262,3412840.38513,16209975.0
2017-03-12,460769358090.00006,0.960146464516129,3550270.1993,16212187.5
2017-03-13,460769358090.0,0.982872310345,3321220.50902016,16214000.0
2017-03-14,460769358090.00006,0.962449358974,3573175.16833,16215550.0
2017-03-15,460769358090.00006,0.983983570422535,3252505.60194,16217725.0
2017-03-16,460769358090.0,0.988260130719,3504460.26124197,16219637.5
2017-03-17,469886043903.0,0.995548701299,3641704.8372,16221112.5
2017-03-18,475705205060.99994,0.942046318471339,3712647.13922,16223525.0
2017-03-19,475705205061.0,0.889713331325,3925474.04529489,16225587.5
2017-03-20,475705205060.99994,0.977387352941,3216051.02506,16226637.5
2017-03-21,475705205060.99994,0.982003845070423,3357935.62911,16229062.5
2017-03-22,475705205061.0,0.982302838509,3807236.87525589,16231050.0
2017-03-23,475705205060.99994,0.965088912162,3499820.23315,16232175.0
2017-03-24,475705205060.99994,0.869937534090908,4161948.38537,16235100.0
2017-03-25,475705205061.0,0.939924932331,3145108.72303748,16236762.5
2017-03-26,475705205060.99994,0.676743084337,3925474.04529,16237675.0
2017-03-27,475705205060.99994,0.900950257575758,3121461.28903,16240487.5
2017-03-28,475705205061.0,0.985683722581,3665352.27120909,16242425.0
2017-03-29,475705205060.99994,0.973170391304,3263345.89308,16243212.5
2017-03-30,482855238677.0,0.962550097560976,4073274.0332,16246200.0
2017-03-31,499635929816.0,0.96052782963,3352999.96635355,16247887.5
2017-04-01,499635929816.0,0.967154984848,3278488.85599,16248812.5
2017-04-02,499635929816.0,0.824273556962025,3924251.81247,16251512.5
2017-04-03,499635929816.0,0.878287340909,4371318.47465352,16253712.5
2017-04-04,499635929816.0,0.977861424,3104629.59848,16254387.5
2017-04-05,499635929816.0,0.966858444444444,4023599.95962,16257300.0
2017-04-06,499635929816.0,0.977744884354,3651044.4078072,16259137.5
2017-04-07,499635929816.0,0.977586104938,4023599.95962,16259962.5
2017-04-08,499635929816.0,0.974429496350364,3402674.03993,16262875.0
2017-04-09,499635929816.0,0.925461893082,3949088.84926085,16264862.5
2017-04-10,499635929816.0,0.918110162162,3675881.4446,16265562.5
2017-04-11,499635929816.0,0.962831892215569,4147785.14356,16268787.5
2017-04-12,499635929816.0,0.982567295775,3526859.22386818,16270562.5
2017-04-13,517807877352.0,0.972980299213,3287972.00662,16271100.0
2017-04-14,520808749422.0,0.995109366906475,3598646.52693,16273887.5
2017-04-15,520808749422.0,0.991744397351,3909321.04724491,16275762.5
2017-04-16,520808749422.0,0.927419253425,3779873.33045,16276637.5
2017-04-17,520808749422.0,0.930786485507246,3572756.98357,16279312.5
2017-04-18,520808749422.0,0.955539787671,3779873.33044872,16281137.5
2017-04-19,520808749422.0,0.984213174825,3702204.70037,16282237.5
2017-04-20,520808749422.0,0.973990101449275,3598646.52693,16284650.0
2017-04-21,520808749422.0,0.975939323353,4323553.74099272,16286737.5
2017-04-22,520808749422.0,0.973032510345,3753983.78709,16287775.0
2017-04-23,520808749422.0,0.947631065359478,3961100.13396,16290462.5
2017-04-24,520808749422.0,0.963089903226,3210303.37654549,16292012.5
2017-04-25,520808749422.0,0.966010324324,3831652.41717,16293362.5
2017-04-26,520808749422.0,0.971854882352941,3961100.13396,16295775.0
2017-04-27,521839702599.075,0.967617979592,3814281.63369607,16297612.5
2017-04-28,521974519553.0,0.996674536765,3528859.19852,16298900.0
2017-04-29,521974519553.0,0.971570312138729,4488916.48047,16301475.0
2017-04-30,521974519553.0,0.971893516556,3918071.61012318,16303362.5
2017-05-01,521974519553.0,0.977420893333,3892124.11602,16304425.0
2017-05-02,521974519553.0,0.980238126582278,4099704.06887,16307212.5
2017-05-03,521974519553.0,0.995290871212,3425069.22209443,16308862.5
2017-05-04,521974519553.0,0.971046744048,4359179.00994,16309975.0
2017-05-05,521974519553.0,0.961245868217055,3347226.73977,16312575.0
2017-05-06,521974519553.0,0.964933172619,4359179.00993837,16314675.0
2017-05-07,521974519553.0,0.964836443114,4333231.51583,16315512.5
2017-05-08,521974519553.0,0.968144155555555,4670548.93922,16319012.5
2017-05-09,521974519553.0,0.987786522581,4021861.58655028,16320950.0
2017-05-10,555092980097.0,0.960165790541,4119773.00241,16321050.0
2017-05-11,559970892890.0,0.961242696296296,3757901.04949,16324487.5
2017-05-12,559970892890.0,0.954580519481,4286790.82682718,16326412.5
2017-05-13,559970892890.0,0.955090025316,4398136.04311,16326575.0
2017-05-14,559970892890.0,0.975085658536585,4565153.86753,16330437.5
2017-05-15,559970892890.0,0.970711982353,4732171.69195208,16332150.0
2017-05-16,559970892890.0,0.973960871212,3674392.13728,16334212.5
2017-05-17,559970892890.0,0.981881941935484,4314627.1309,16336150.0
2017-05-18,559970892890.0,0.974609492958,3952755.1779835,16337725.0
2017-05-19,559970892890.0,0.971260817073,4565153.86753,16339975.0
2017-05-20,559970892890.0,0.967212927272727,4592990.1716,16342037.5
2017-05-21,559970892890.0,0.99036370068,4091936.69833503,16343225.0
2017-05-22,559970892890.0,0.96680039726,4064100.39426,16345700.0
2017-05-23,584152236545.0,0.978685166666667,4976737.78165,16347800.0
2017-05-24,595921917085.0,0.970548168831,4562009.63318118,16348787.5
2017-05-25,595921917085.0,0.976875766871,4828620.58577,16351762.5
2017-05-26,595921917085.0,0.958775267973856,4532386.194,16353675.0
2017-05-27,595921917085.0,0.991460916667,4976737.78165219,16354337.5
2017-05-28,595921917085.0,0.977982139394,4887867.46412,16357837.5
2017-05-29,595921917085.0,0.977900741721854,4473139.31565,16359725.0
2017-05-30,595921917085.0,0.980603117318,5302595.6125937,16359862.5
2017-05-31,595921917085.0,0.97669645122,4858244.02495,16364012.5
2017-06-01,595921917085.0,0.977746641176471,5035984.66001,16365412.5
2017-06-02,595921917085.0,0.981988616438,4325022.11976917,16367962.5
2017-06-03,595921917085.0,0.981052463542,5687700.32189,16370362.5
2017-06-04,628336862171.0,0.982358670807454,5432357.04185,16370937.5
2017-06-05,678760110082.0,0.964430121951,5533581.08610618,16374425.0
2017-06-06,678760110082.0,0.990044397351,5094943.56099,16376312.5
2017-06-07,678760110082.0,0.992122860606061,5567322.43419,16376487.5
2017-06-08,678760110082.0,0.969814206061,5567322.4341922,16380437.5
2017-06-09,678760110082.0,0.973540092715,5094943.56099,16381987.5
2017-06-10,678760110082.0,0.966455241134752,4757530.08013,16384087.5
2017-06-11,678760110082.0,0.945474835616,4926236.82055794,16385912.5
2017-06-12,678760110082.0,0.967594673469,4959978.16864,16387550.0
2017-06-13,678760110082.0,0.977147936170213,4757530.08013,16389512.5
2017-06-14,678760110082.0,0.969356292857,4723788.73204186,16391262.5
2017-06-15,678760110082.0,0.994383816993,5162426.25716,16393062.5
2017-06-16,678760110082.0,0.983088047297297,4993719.51673,16395025.0
2017-06-17,679668719408.648,0.985705317241,5129905.64429561,16396837.5
2017-06-18,711697198173.0,0.936637358621,5129905.6443,16398587.5
2017-06-19,711697198173.0,0.986316271523179,5342177.60199,16400537.5
2017-06-20,711697198173.0,0.965675224638,4882255.02698479,16402262.5
2017-06-21,711697198173.0,0.983057978571,4953012.34622,16404012.5
